"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5.71428571428571,0.6,1,2,403,1,0.388888830419712,1.01304769220938,-0.611111169580288,1.37637407687308,0.05,0.1
200,5.71428571428571,0.6,1,3,257,1,0.704172517096779,1.0033411699054,-0.295827482903221,1.08082165784721,0.46,0.25
200,5.71428571428571,0.6,1,4,184,1,0.883967010492411,1.15628020683953,-0.116032989507589,1.1581810594252,0.71,0.29
200,5.71428571428571,0.6,1,5,141,1,0.965596783576273,0.778173019517727,-0.0344032164237272,0.771574870622848,0.82,0.23
200,5.71428571428571,0.6,1,6,111,1,0.985385605398022,0.916651242771398,-0.014614394601978,0.907698310873266,0.83,0.28
200,5.71428571428571,0.6,1,7,91,1,1.02156057775428,0.865672338203756,0.0215605777542838,0.857480473334817,0.82,0.3
200,5.71428571428571,0.6,1,8,75,1,0.997950540197676,0.596456516514522,-0.00204945980232429,0.590496151634858,0.91,0.3
200,5.71428571428571,0.6,1,9,63,1,1.05895398544796,0.519428061381264,0.0589539854479557,0.517709353167649,0.91,0.4
200,5.71428571428571,0.6,1,10,53,1,0.955109089062072,0.510323363865812,-0.0448909109379281,0.507235324111991,0.92,0.31
200,5.71428571428571,0.6,1,11,45,1,0.956152232242948,0.32547374735345,-0.0438477677570523,0.324141636617191,0.94,0.34
200,5.71428571428571,0.6,1,12,38,1,0.979322759886566,0.412609623366949,-0.0206772401134336,0.408911075391989,0.92,0.38
200,5.71428571428571,0.6,1,13,33,1,0.978220205774211,0.359868051966921,-0.021779794225789,0.35674373088377,0.93,0.41
200,5.71428571428571,0.6,1,14,28,1,1.03295774461824,0.261476696525836,0.0329577446182396,0.259948142490898,0.94,0.47
200,5.71428571428571,0.6,1,15,24,1,1.01785368807411,0.232094923552957,0.0178536880741065,0.230092728495274,0.94,0.48
200,5.71428571428571,0.6,1,16,20,1,0.928095852731865,0.251735100535305,-0.0719041472681353,0.25438795592431,0.87,0.45
200,5.71428571428571,0.6,1,17,17,1,0.961182087313213,0.23596552117745,-0.0388179126867866,0.235112696311035,0.95,0.48
200,5.71428571428571,0.6,1,18,14,1,0.973643710459426,0.295143228044397,-0.0263562895405739,0.2928864497623,0.9,0.56
200,5.71428571428571,0.6,1,19,12,1,0.961232434784466,0.187480014636306,-0.0387675652155336,0.187108138602684,0.96,0.56
200,5.71428571428571,0.6,1,20,9,1,1.02579864791073,0.291828729609987,0.0257986479107344,0.289576012547909,0.88,0.54
200,5.71428571428571,0.6,1,21,7,1,0.940143028493818,0.227436539225131,-0.0598569715061822,0.228745030870772,0.95,0.53
200,5.71428571428571,0.6,1,22,5,1,0.947700145212405,0.230302727004762,-0.0522998547875946,0.230734974545518,0.93,0.56
200,5.71428571428571,0.6,1,23,4,1,1.01186084811487,0.206166574461283,0.0118608481148683,0.204245588434674,0.92,0.61
200,5.71428571428571,0.6,1,24,2,1,0.920720037873722,0.251730180445351,-0.0792799621262776,0.255498191035641,0.89,0.6
