"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,40,0.4,2,2,58,10,4.45574177374586,28.0797402057697,-5.54425822625414,58.5377420830987,0.03,0.08
200,40,0.4,2,3,37,10,7.4973761877441,21.9599826446781,-2.5026238122559,28.0035087639016,0.5,0.74
200,40,0.4,2,4,27,10,8.22378162553827,15.4488857275663,-1.77621837446173,18.4493485840661,0.67,0.83
200,40,0.4,2,5,21,10,9.67553550709607,5.8532191793072,-0.324464492903934,5.89996419466953,0.83,0.96
200,40,0.4,2,6,16,10,9.47039700293657,5.13404642458867,-0.52960299706343,5.36318529484135,0.86,0.96
200,40,0.4,2,7,13,10,9.36276721888331,4.02268641410734,-0.637232781116687,4.38852516729597,0.82,0.97
200,40,0.4,2,8,11,10,10.0045684002298,0.859015973640642,0.0045684002298465,0.850446684184896,0.95,1
200,40,0.4,2,9,9,10,10.1627110948734,1.00561609929236,0.162711094873426,1.02203483869435,0.91,1
200,40,0.4,2,10,8,10,9.90035928126258,1.05464167643763,-0.0996407187374242,1.05402353250376,0.94,1
200,40,0.4,2,11,7,10,10.049949074272,0.934832345974569,0.0499490742719999,0.927978932535453,0.92,1
200,40,0.4,2,12,6,10,10.1662900690323,0.82917517491231,0.166290069032291,0.848535810221951,0.92,1
200,40,0.4,2,13,5,10,9.99193380667922,0.484375058779978,-0.00806619332077929,0.479596371666866,0.98,1
200,40,0.4,2,14,4,10,9.9423089128278,0.700506127943777,-0.0576910871722003,0.69682932820345,0.9,1
200,40,0.4,2,15,4,10,9.78864819871322,0.703450139847957,-0.21135180128678,0.741085222356644,0.91,1
200,40,0.4,2,16,3,10,10.0538401467002,0.455008725756648,0.053840146700173,0.453357399895778,0.96,1
200,40,0.4,2,17,3,10,9.94595537114569,0.587404091538119,-0.0540446288543119,0.584450872530738,0.92,1
200,40,0.4,2,18,2,10,10.0117254175885,0.580568111455453,0.0117254175884689,0.574899915758523,0.94,1
200,40,0.4,2,19,2,10,9.90237814818114,0.402964447172374,-0.0976218518188592,0.408464828653194,0.94,1
200,40,0.4,2,20,2,10,10.0080587397175,0.478824535303903,0.00805873971751936,0.474101233236699,0.95,1
