"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,4,0.6,1,2,576,1,0.393605062988753,0.940249201411808,-0.606394937011247,1.29856152903056,0.05,0.07
200,4,0.6,1,3,367,1,0.790952831061485,1.15864412389867,-0.209047168938515,1.19075840150089,0.45,0.25
200,4,0.6,1,4,263,1,0.810082063274511,1.06461029330611,-0.189917936725489,1.09003301306312,0.73,0.24
200,4,0.6,1,5,201,1,0.809292328706298,0.886960129377055,-0.190707671293702,0.914459943973551,0.77,0.21
200,4,0.6,1,6,159,1,1.11001175083229,0.96791976428706,0.110011750832292,0.970343151965376,0.8,0.29
200,4,0.6,1,7,129,1,0.884889006361483,0.892665648651526,-0.115110993638517,0.896989533021457,0.83,0.31
200,4,0.6,1,8,107,1,0.884041944442507,0.590689313297748,-0.115958055557493,0.598228690813445,0.88,0.24
200,4,0.6,1,9,89,1,1.03838928638798,0.539206546879776,0.0383892863879824,0.535288218720357,0.9,0.29
200,4,0.6,1,10,76,1,0.943216892879175,0.358801504375365,-0.0567831071208248,0.358437810585907,0.87,0.34
200,4,0.6,1,11,64,1,0.937065392307531,0.400749026266802,-0.062934607692469,0.400702300849539,0.91,0.36
200,4,0.6,1,12,55,1,0.933472792346411,0.334247541288793,-0.0665272076535891,0.335330935234089,0.9,0.32
200,4,0.6,1,13,47,1,0.843341488184431,0.332121266161866,-0.156658511815569,0.353341942824516,0.92,0.37
200,4,0.6,1,14,40,1,1.0168768823878,0.367312232246915,0.016876882387802,0.363923939083577,0.9,0.49
200,4,0.6,1,15,34,1,1.00791620402377,0.38313950589476,0.0079162040237668,0.379370777121958,0.88,0.46
200,4,0.6,1,16,29,1,1.02394607604558,0.259178260035025,0.0239460760455836,0.257159891992656,0.96,0.55
200,4,0.6,1,17,24,1,1.05409888177102,0.235096022816916,0.0540988817710193,0.235671751597621,0.89,0.56
200,4,0.6,1,18,20,1,0.987260694774376,0.271756711878914,-0.0127393052256242,0.269201434657757,0.91,0.56
200,4,0.6,1,19,16,1,0.979034623162494,0.219801949244663,-0.0209653768375063,0.218043476778155,0.94,0.53
200,4,0.6,1,20,13,1,0.932433440483733,0.238770540142495,-0.0675665595162671,0.240948074705936,0.95,0.52
200,4,0.6,1,21,10,1,0.950573839227843,0.218723772516824,-0.049426160772157,0.218979480160331,0.92,0.57
200,4,0.6,1,22,7,1,1.00829864943639,0.214323228393616,0.00829864943639413,0.212248863692148,0.92,0.58
200,4,0.6,1,23,5,1,0.995392092992028,0.208539330903787,-0.00460790700797153,0.206475170401743,0.95,0.62
200,4,0.6,1,24,3,1,0.958348725644341,0.149960675627419,-0.0416512743556589,0.150195897526596,0.96,0.59
