"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5,0.6,1,2,461,1,0.677257754040201,1.44811168484409,-0.322742245959799,1.53779312532282,0.04,0.14
200,5,0.6,1,3,294,1,0.842096021594872,1.34596617402539,-0.157903978405128,1.35744017868131,0.51,0.34
200,5,0.6,1,4,211,1,1.02785099027527,1.23578607881817,0.0278509902752673,1.22420389568931,0.61,0.32
200,5,0.6,1,5,161,1,1.03984611863257,0.819356447839034,0.0398461186325711,0.812750596530724,0.78,0.24
200,5,0.6,1,6,127,1,1.10471720802917,0.675818993033649,0.104717208029169,0.680026496760737,0.85,0.27
200,5,0.6,1,7,103,1,1.03504565616905,0.545685532970089,0.0350456561690504,0.541456875656707,0.91,0.3
200,5,0.6,1,8,86,1,1.09149198428935,0.624922839938129,0.0914919842893502,0.627044394727951,0.85,0.43
200,5,0.6,1,9,72,1,1.1037363337415,0.490318143954579,0.103736333741498,0.496176189453161,0.89,0.4
200,5,0.6,1,10,61,1,1.01609713665057,0.420913506615139,0.016097136650568,0.416963489357334,0.92,0.32
200,5,0.6,1,11,51,1,1.05588463537848,0.479468520713793,0.0558846353784821,0.477796927978041,0.85,0.4
200,5,0.6,1,12,44,1,1.13806429623182,0.405189579150044,0.138064296231818,0.420199433252531,0.88,0.49
200,5,0.6,1,13,37,1,1.07437996756065,0.448029862275089,0.074379967560652,0.449081943226662,0.92,0.53
200,5,0.6,1,14,32,1,0.869480263380259,0.322647126496143,-0.130519736619741,0.336456056878468,0.92,0.33
200,5,0.6,1,15,27,1,1.01066356389808,0.32702015311072,0.010663563898083,0.323863663174621,0.93,0.47
200,5,0.6,1,16,23,1,0.981279830186873,0.301610382351207,-0.018720169813127,0.298944723285527,0.94,0.46
200,5,0.6,1,17,19,1,1.05942445529088,0.268502259011442,0.0594244552908807,0.269348502307946,0.93,0.58
200,5,0.6,1,18,16,1,1.04892342828584,0.278322644445776,0.04892342828584,0.277932919836558,0.92,0.53
200,5,0.6,1,19,13,1,0.979207977094007,0.315127841901377,-0.0207920229059934,0.312408871698886,0.88,0.48
200,5,0.6,1,20,11,1,0.923273123863815,0.212938666927907,-0.0767268761361846,0.216696293780246,0.95,0.51
200,5,0.6,1,21,8,1,0.969388665771036,0.194500630276155,-0.0306113342289644,0.193492677756671,0.96,0.57
200,5,0.6,1,22,6,1,0.988979199320084,0.180074178702827,-0.011020800679916,0.178394894963426,0.96,0.56
200,5,0.6,1,23,4,1,1.01186084811487,0.206166574461283,0.0118608481148683,0.204245588434674,0.92,0.61
200,5,0.6,1,24,2,1,0.920720037873722,0.251730180445351,-0.0792799621262776,0.255498191035641,0.89,0.6
