"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,40,1,0.6,2,58,10,4.40424379046645,26.4213536544304,-5.59575620953355,57.4696276744194,0.11,0.11
200,40,1,0.6,3,37,10,7.44489391040643,20.3179197795477,-2.55510608959357,26.6433077108303,0.48,0.74
200,40,1,0.6,4,27,10,8.24365836571144,14.527220731559,-1.75634163428856,17.4666844605788,0.66,0.83
200,40,1,0.6,5,21,10,9.63372218426637,4.53885920498699,-0.366277815733627,4.62763005123571,0.81,0.96
200,40,1,0.6,6,16,10,9.53555157278624,4.26893328038243,-0.46444842721376,4.44195628911994,0.89,0.96
200,40,1,0.6,7,13,10,9.50629407048413,3.26197718345676,-0.493705929515867,3.47310295646132,0.83,0.97
200,40,1,0.6,8,11,10,10.0095152399638,0.29440041129485,0.00951523996384473,0.291546946973471,0.94,1
200,40,1,0.6,9,9,10,10.0589889449281,0.366836127398707,0.0589889449281138,0.366647461748452,0.92,1
200,40,1,0.6,10,8,10,9.91969138843108,0.384852278237592,-0.080308611568924,0.387453228547345,0.94,1
200,40,1,0.6,11,7,10,10.0085357367166,0.346801014684349,0.00853573671660257,0.3434058633388,0.9,1
200,40,1,0.6,12,6,10,10.0788794258091,0.304881423849756,0.0788794258090846,0.30805457342723,0.89,1
200,40,1,0.6,13,5,10,9.98673402193257,0.185820139612173,-0.0132659780674338,0.184137924390137,0.98,1
200,40,1,0.6,14,4,10,9.95885928832418,0.27874769136537,-0.0411407116758173,0.277652772608909,0.91,1
200,40,1,0.6,15,4,10,9.87074319744147,0.279955422787978,-0.129256802558531,0.293863189567753,0.91,1
200,40,1,0.6,16,3,10,10.0103259584749,0.220751911086621,0.010325958474926,0.218651017394181,0.96,1
200,40,1,0.6,17,3,10,9.96043410511163,0.277647735338901,-0.0395658948883657,0.276436718023829,0.92,1
200,40,1,0.6,18,2,10,10.0078283626322,0.281954567636954,0.00782836263219444,0.279196305222086,0.91,1
200,40,1,0.6,19,2,10,9.95205842095389,0.228585028748883,-0.0479415790461104,0.228597573462829,0.92,1
200,40,1,0.6,20,2,10,9.9908720461119,0.26018705507808,-0.00912795388810217,0.257668504069483,0.94,1
