"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,20,0.4,2,2,116,10,5.42494609854396,29.1261692804991,-4.57505390145604,49.7660257889223,0.05,0.11
200,20,0.4,2,3,74,10,7.0320204928624,21.3397224639519,-2.9679795071376,29.9352275941011,0.42,0.71
200,20,0.4,2,4,53,10,8.70534184364696,14.7063612480465,-1.29465815635304,16.2354373773775,0.55,0.87
200,20,0.4,2,5,41,10,9.37940321599408,7.46481670237586,-0.620596784005924,7.7753089036706,0.84,0.94
200,20,0.4,2,6,32,10,9.51151038208364,5.33005769970029,-0.488489617916358,5.51537922951536,0.82,0.96
200,20,0.4,2,7,26,10,9.44075623665776,5.10302741125213,-0.559243763342236,5.3647507239768,0.84,0.96
200,20,0.4,2,8,22,10,10.0460568591407,1.04519087495155,0.0460568591406947,1.03686020047594,0.9,1
200,20,0.4,2,9,18,10,10.0463736671977,0.775307751193077,0.0463736671976704,0.769705190690507,0.93,1
200,20,0.4,2,10,16,10,10.1300872305781,0.768946144058678,0.130087230578054,0.778179370177559,0.91,1
200,20,0.4,2,11,13,10,10.1170102613836,1.13032633849231,0.11701026138358,1.13271447637644,0.9,1
200,20,0.4,2,12,11,10,9.99440746098229,0.63541743714229,-0.00559253901771051,0.629094539263531,0.93,1
200,20,0.4,2,13,10,10,9.95452277337992,0.746447688718159,-0.0454772266200845,0.741051389972032,0.93,1
200,20,0.4,2,14,8,10,10.0212861911154,0.582476121066488,0.0212861911154487,0.577104461788027,0.92,1
200,20,0.4,2,15,7,10,10.0082955547788,0.676546033341847,0.00829555477879218,0.669849389237517,0.89,1
200,20,0.4,2,16,6,10,9.87907044840663,0.457482273557685,-0.120929551593367,0.467531407270681,0.95,1
200,20,0.4,2,17,5,10,10.1023128633321,0.465041384872649,0.1023128633321,0.470858893027136,0.9,1
200,20,0.4,2,18,4,10,10.027243127272,0.426818599699196,0.0272431272719498,0.42329260168576,0.96,1
200,20,0.4,2,19,4,10,10.0163122984069,0.420992257010806,0.0163122984069233,0.417048425520014,0.91,1
200,20,0.4,2,20,3,10,10.0074878470084,0.528992552773373,0.00748784700837568,0.52375869509846,0.94,1
200,20,0.4,2,21,2,10,10.0870264459364,0.434983339166607,0.0870264459364325,0.438207108067267,0.96,1
200,20,0.4,2,22,2,10,10.0357745009375,0.463874968321055,0.0357745009374781,0.46051603355517,0.93,1
