"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
300,10,2,0.5,2,221,1,0.430293762223842,0.691699739470476,-0.569706237776158,1.00934793943684,0.14,0.11
300,10,2,0.5,3,137,1,0.607611847299406,0.565307673952618,-0.392388152700594,0.713623059592876,0.57,0.2
300,10,2,0.5,4,96,1,0.713961449345575,0.470291357504896,-0.286038550654425,0.547406496390332,0.72,0.27
300,10,2,0.5,5,71,1,0.885586713716553,0.517509642405742,-0.114413286283447,0.525424946059862,0.77,0.3
300,10,2,0.5,6,54,1,0.920060984644355,0.52306000173487,-0.0799390153556454,0.524219647893551,0.79,0.4
300,10,2,0.5,7,42,1,0.839702426888196,0.344863304321371,-0.160297573111804,0.367109983223691,0.88,0.39
300,10,2,0.5,8,33,1,1.04739647075326,0.319275551938538,0.047396470753259,0.318329221859017,0.88,0.5
300,10,2,0.5,9,26,1,0.987552545290811,0.275070334967692,-0.0124474547091892,0.272474570746753,0.93,0.52
300,10,2,0.5,10,21,1,1.04229962020219,0.250794793261732,0.0422996202021872,0.250076103198364,0.92,0.6
300,10,2,0.5,11,16,1,1.06863409972618,0.288283342956074,0.068634099726183,0.290111149171737,0.89,0.58
300,10,2,0.5,12,12,1,0.944959739590111,0.278047388487226,-0.0550402604098894,0.278296344868342,0.92,0.55
300,10,2,0.5,13,9,1,1.01133203785774,0.222471579589859,0.011332037857736,0.22037527887597,0.94,0.52
300,10,2,0.5,14,6,1,1.03957657879767,0.32855160918381,0.0395765787976659,0.3268323986813,0.9,0.56
300,10,2,0.5,15,4,1,0.871654013449108,0.326158052639563,-0.128345986550892,0.339369164376889,0.93,0.34
300,10,2,0.5,16,2,1,0.9658300450214,0.37022582464647,-0.0341699549785995,0.367691152223245,0.95,0.35
