"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
300,20,1,0.3,2,111,1,0.56072568803693,0.607486190159001,-0.43927431196307,0.79437324940804,0.17,0.08
300,20,1,0.3,3,69,1,0.725927747851935,0.504315368307681,-0.274072252148065,0.574387814022117,0.55,0.35
300,20,1,0.3,4,48,1,0.830938869587989,0.371972277026286,-0.169061130412011,0.396834220072211,0.73,0.35
300,20,1,0.3,5,36,1,0.992397440260117,0.353382733746592,-0.00760255973988344,0.349906705323725,0.78,0.54
300,20,1,0.3,6,27,1,0.966676834366613,0.283960928410166,-0.0333231656333867,0.282231752493894,0.87,0.48
300,20,1,0.3,7,21,1,1.05104113644301,0.239646747755612,0.0510411364430063,0.239855477887449,0.88,0.62
300,20,1,0.3,8,17,1,1.01085323576362,0.25070470253096,0.0108532357636186,0.248315448232191,0.88,0.62
300,20,1,0.3,9,13,1,1.06148731931723,0.178017728882883,0.0614873193172281,0.180018242030873,0.91,0.66
300,20,1,0.3,10,11,1,1.0275289507377,0.172962724462875,0.0275289507376959,0.171990940346964,0.93,0.7
300,20,1,0.3,11,8,1,1.05002819517063,0.175012759789708,0.0500281951706263,0.175765452503841,0.93,0.79
300,20,1,0.3,12,6,1,1.05030836517247,0.182755571441852,0.0503083651724743,0.183458947333761,0.91,0.73
300,20,1,0.3,13,5,1,0.986654508625619,0.119865987652608,-0.013345491374381,0.118845429916106,0.97,0.65
300,20,1,0.3,14,3,1,0.957400715784979,0.19402616103864,-0.042599284215021,0.193900598443886,0.9,0.59
300,20,1,0.3,15,2,1,0.944603795639632,0.20624885519985,-0.0553962043603681,0.207255106105387,0.95,0.52
