"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5,0.2,1,2,461,1,0.677634777673636,1.44370882526239,-0.322365222326364,1.53319107357529,0.03,0.11
200,5,0.2,1,3,294,1,0.84459161100773,1.35610840671829,-0.15540838899227,1.36669909002027,0.5,0.34
200,5,0.2,1,4,211,1,1.02720073463875,1.22597098418268,0.0272007346387482,1.21445115430574,0.63,0.33
200,5,0.2,1,5,161,1,1.03529484951768,0.817927026611886,0.0352948495176788,0.810993482748242,0.77,0.26
200,5,0.2,1,6,127,1,1.10236450263413,0.666621764821151,0.102364502634126,0.670434038572471,0.84,0.26
200,5,0.2,1,7,103,1,1.0288645165366,0.542470685920563,0.0288645165366039,0.53787913937625,0.91,0.29
200,5,0.2,1,8,86,1,1.0950020396746,0.61892540233266,0.0950020396746036,0.621761535851668,0.85,0.44
200,5,0.2,1,9,72,1,1.10861535900096,0.491573948984567,0.108615359000958,0.498455505705628,0.88,0.4
200,5,0.2,1,10,61,1,1.01556132446757,0.419086940529729,0.0155613244675661,0.415138225943617,0.92,0.33
200,5,0.2,1,11,51,1,1.05348754235754,0.474876167943752,0.0534875423575365,0.472988323451764,0.85,0.41
200,5,0.2,1,12,44,1,1.13728285513505,0.402834399465971,0.137282855135051,0.417652637785342,0.88,0.49
200,5,0.2,1,13,37,1,1.07026240866209,0.446431441990779,0.0702624086620938,0.44690393364187,0.92,0.53
200,5,0.2,1,14,32,1,0.865173171066186,0.317598433545576,-0.134826828933814,0.332600723010468,0.93,0.33
200,5,0.2,1,15,27,1,1.01238334373723,0.321958494777942,0.0123833437372274,0.318892257032277,0.93,0.48
200,5,0.2,1,16,23,1,0.980206970026453,0.294239467770066,-0.0197930299735466,0.2916888371279,0.94,0.5
200,5,0.2,1,17,19,1,1.05082513989993,0.258342707640185,0.050825139899932,0.258342475409631,0.93,0.58
200,5,0.2,1,18,16,1,1.04666559645039,0.269890616799046,0.0466655964503895,0.269369388523127,0.91,0.57
200,5,0.2,1,19,13,1,0.981780599101573,0.310525339716403,-0.0182194008984266,0.307752032888336,0.89,0.52
200,5,0.2,1,20,11,1,0.932025490835876,0.206395978267347,-0.0679745091641243,0.208952552380777,0.94,0.51
200,5,0.2,1,21,8,1,0.95987089594032,0.193296550101468,-0.0401291040596803,0.192973929593086,0.95,0.56
200,5,0.2,1,22,6,1,0.989176634116257,0.164994291332251,-0.0108233658837431,0.163461493667982,0.95,0.57
200,5,0.2,1,23,4,1,1.01713409873211,0.195969062765778,0.0171340987321074,0.194302949477482,0.92,0.62
200,5,0.2,1,24,2,1,0.925142721874759,0.209454989589699,-0.074857278125241,0.212964051782121,0.88,0.61
