"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
300,10,2,0.3,2,221,1,0.446600574304405,0.499172870425619,-0.553399425695595,0.800432066081578,0.17,0.04
300,10,2,0.3,3,137,1,0.630475556453894,0.415320748848024,-0.369524443546106,0.547715855737603,0.57,0.24
300,10,2,0.3,4,96,1,0.758197850738053,0.312410414335724,-0.241802149261947,0.367754589580063,0.74,0.39
300,10,2,0.3,5,71,1,0.888635839686051,0.354735967718514,-0.111364160313949,0.363590584243759,0.8,0.43
300,10,2,0.3,6,54,1,0.926403807330656,0.346087544451944,-0.0735961926693438,0.348043068582848,0.81,0.45
300,10,2,0.3,7,42,1,0.869603248037228,0.217841856400322,-0.130396751962772,0.232666750758759,0.9,0.52
300,10,2,0.3,8,33,1,1.03761064540616,0.212107825530946,0.0376106454061593,0.211401307923505,0.89,0.67
300,10,2,0.3,9,26,1,0.989566669316461,0.181125332170988,-0.010433330683539,0.17942293323843,0.92,0.7
300,10,2,0.3,10,21,1,1.03456767938919,0.165056509271071,0.0345676793891887,0.164600868636714,0.92,0.75
300,10,2,0.3,11,16,1,1.05315512110399,0.197656046751173,0.0531551211039902,0.198504953183242,0.88,0.74
300,10,2,0.3,12,12,1,0.957283120297175,0.193218450785398,-0.0427168797028252,0.19311099808909,0.91,0.72
300,10,2,0.3,13,9,1,1.01174605963968,0.159062224373409,0.0117460596396814,0.157609572046734,0.94,0.65
300,10,2,0.3,14,6,1,1.02493050772081,0.258781212731879,0.0249305077208108,0.256814930819778,0.89,0.64
300,10,2,0.3,15,4,1,0.894002021963745,0.259693820519122,-0.105997978036255,0.268332453661705,0.92,0.46
300,10,2,0.3,16,2,1,0.9620960796445,0.323787823713299,-0.0379039203555002,0.321986652654482,0.96,0.41
