"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,10,0.2,1,2,231,1,0.357342394276806,0.927148039323658,-0.642657605723194,1.33088535712429,0.05,0.12
200,10,0.2,1,3,147,1,0.643694412094074,1.07550082790533,-0.356305587905926,1.19169949159927,0.47,0.21
200,10,0.2,1,4,106,1,0.728729085060722,1.18128407500289,-0.271270914939278,1.24305914354485,0.65,0.22
200,10,0.2,1,5,81,1,0.83711436039436,0.877999289714757,-0.16288563960564,0.895751028407348,0.79,0.23
200,10,0.2,1,6,64,1,0.959481698802217,0.717161017022078,-0.0405183011977833,0.711631139583812,0.82,0.27
200,10,0.2,1,7,52,1,0.793333755288179,0.678023487817356,-0.206666244711821,0.713954189642469,0.89,0.2
200,10,0.2,1,8,43,1,1.05740317498251,0.501727441757874,0.0574031749825086,0.500005291838368,0.9,0.34
200,10,0.2,1,9,36,1,0.915605401174248,0.446871927695606,-0.0843945988257518,0.44952565672961,0.92,0.31
200,10,0.2,1,10,31,1,1.07286537283766,0.344863305145244,0.0728653728376636,0.346724034652563,0.95,0.41
200,10,0.2,1,11,26,1,1.01737667949381,0.46836625042389,0.0173766794938066,0.463984536909881,0.89,0.39
200,10,0.2,1,12,22,1,1.04135057000015,0.388366064835671,0.0413505700001537,0.386192273826652,0.94,0.42
200,10,0.2,1,13,19,1,1.04987496812595,0.32905158994518,0.0498749681259543,0.328248586491293,0.95,0.48
200,10,0.2,1,14,16,1,0.941125538529129,0.293212342613779,-0.058874461470871,0.293746421401127,0.94,0.41
200,10,0.2,1,15,14,1,1.0502607657129,0.247308375291909,0.0502607657128966,0.247361436109036,0.9,0.47
200,10,0.2,1,16,12,1,1.00150080106625,0.283315576339047,0.00150080106624606,0.280484672979497,0.91,0.43
200,10,0.2,1,17,10,1,1.00044622141148,0.216181282430242,0.000446221411479764,0.214019668719488,0.97,0.48
200,10,0.2,1,18,8,1,0.985835378465501,0.209727226934777,-0.0141646215344986,0.207830591168645,0.94,0.52
200,10,0.2,1,19,7,1,0.98820220342965,0.167337446368219,-0.0117977965703497,0.165803259908453,0.97,0.55
200,10,0.2,1,20,6,1,1.06525173313934,0.257982591553022,0.0652517331393361,0.259660554315179,0.9,0.62
200,10,0.2,1,21,4,1,0.973939824141064,0.155484911707984,-0.0260601758589363,0.154609195356703,0.98,0.59
200,10,0.2,1,22,3,1,0.902313063283885,0.214290407003184,-0.0976869367161154,0.221690240538131,0.92,0.55
200,10,0.2,1,23,2,1,0.976644471606221,0.181331940189389,-0.0233555283937791,0.180064101494048,0.95,0.61
