"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,8,0.6,1,2,288,1,0.520114769284092,1.1505380782029,-0.479885230715908,1.36932253208013,0.01,0.04
200,8,0.6,1,3,184,1,0.869508688837558,1.40509265661056,-0.130491311162442,1.40806971233335,0.55,0.31
200,8,0.6,1,4,132,1,0.896815013664391,0.796425693883389,-0.103184986335609,0.799108578349635,0.65,0.28
200,8,0.6,1,5,101,1,1.01887001280038,0.931139800729429,0.0188700128003783,0.922184480105221,0.82,0.3
200,8,0.6,1,6,80,1,1.0908847464827,0.752969728431812,0.090884746482699,0.753700068290719,0.89,0.31
200,8,0.6,1,7,65,1,0.874700224701337,0.695325021098293,-0.125299775298663,0.704071804577206,0.87,0.26
200,8,0.6,1,8,54,1,0.927124725958575,0.514652740844955,-0.0728752740414254,0.514817019003118,0.91,0.24
200,8,0.6,1,9,45,1,1.09225409535823,0.552786783285659,0.0922540953582323,0.555769733563168,0.89,0.36
200,8,0.6,1,10,38,1,1.06118017242425,0.404957103133053,0.061180172424246,0.404650545599583,0.93,0.42
200,8,0.6,1,11,32,1,0.993837128610958,0.470444522599886,-0.00616287138904226,0.465778058357645,0.92,0.41
200,8,0.6,1,12,28,1,1.01785929205439,0.443788681498975,0.0178592920543945,0.439669748996669,0.91,0.43
200,8,0.6,1,13,24,1,0.900180612317523,0.341779821080151,-0.0998193876824766,0.348325933026654,0.91,0.37
200,8,0.6,1,14,20,1,1.04944620968838,0.237708386276969,0.0494462096883792,0.237776230066747,0.96,0.48
200,8,0.6,1,15,17,1,0.967675833815545,0.248673561421924,-0.0323241661844549,0.247231677527225,0.98,0.44
200,8,0.6,1,16,15,1,1.02520615480669,0.245511395271023,0.02520615480669,0.243691631558452,0.93,0.49
200,8,0.6,1,17,12,1,0.969944794183932,0.228947588293486,-0.0300552058160682,0.227561427807197,0.95,0.48
200,8,0.6,1,18,10,1,1.01002858295329,0.224015759086066,0.0100285829532909,0.221876173971257,0.94,0.49
200,8,0.6,1,19,8,1,0.938142163403118,0.249993666600089,-0.0618578365968825,0.251320121882535,0.92,0.48
200,8,0.6,1,20,7,1,0.908055963532759,0.244028851330019,-0.0919440364672413,0.250042268658608,0.93,0.51
200,8,0.6,1,21,5,1,0.991792656345685,0.25480180254272,-0.00820734365431475,0.252321145007153,0.89,0.56
200,8,0.6,1,22,4,1,1.03180173838403,0.214455661860261,0.0318017383840252,0.213322455805904,0.97,0.59
200,8,0.6,1,23,3,1,0.913502114840811,0.187457964055394,-0.0864978851591889,0.193065268551852,0.95,0.56
200,8,0.6,1,24,2,1,0.920720037873722,0.251730180445351,-0.0792799621262776,0.255498191035641,0.89,0.6
