"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5.71428571428571,0.4,2,2,403,10,5.27319943845461,24.7616952072763,-4.72680056154539,46.8567218038294,0.02,0.2
200,5.71428571428571,0.4,2,3,257,10,7.09177119751778,22.346477797333,-2.90822880248222,30.5808077869469,0.46,0.71
200,5.71428571428571,0.4,2,4,184,10,8.89391072899377,11.9784396554827,-1.10608927100623,13.082088734363,0.71,0.89
200,5.71428571428571,0.4,2,5,141,10,9.35339416891335,8.05614595188259,-0.646605831086646,8.39368359315901,0.83,0.93
200,5.71428571428571,0.4,2,6,111,10,9.63690288143145,5.65156481706549,-0.363097118568554,5.72688868640762,0.83,0.96
200,5.71428571428571,0.4,2,7,91,10,9.69254837571935,5.58760953586299,-0.307451624280645,5.62625994177716,0.82,0.96
200,5.71428571428571,0.4,2,8,75,10,9.8268413129295,3.12811997906638,-0.173158687070499,3.1268227101837,0.91,0.98
200,5.71428571428571,0.4,2,9,63,10,10.0818590638315,1.02675806085446,0.0818590638315086,1.02319138657729,0.91,1
200,5.71428571428571,0.4,2,10,53,10,9.77308047064722,2.95267726396703,-0.226919529352775,2.97464296412904,0.92,0.98
200,5.71428571428571,0.4,2,11,45,10,9.93614216843431,0.64712331702818,-0.0638578315656932,0.644729906510171,0.94,1
200,5.71428571428571,0.4,2,12,38,10,9.96854576068408,0.808183229737484,-0.0314542393159218,0.801090766611053,0.92,1
200,5.71428571428571,0.4,2,13,33,10,9.97117774355012,0.725852429901143,-0.0288222564498835,0.719424628068994,0.92,1
200,5.71428571428571,0.4,2,14,28,10,10.0482587823223,0.524687924394513,0.0482587823223497,0.521769955221804,0.95,1
200,5.71428571428571,0.4,2,15,24,10,10.0239806647436,0.446183917688217,0.0239806647435614,0.442297150792878,0.95,1
200,5.71428571428571,0.4,2,16,20,10,9.90369176709912,0.496736964585737,-0.0963082329008778,0.501044870664369,0.87,1
200,5.71428571428571,0.4,2,17,17,10,9.93799722469138,0.463195484720564,-0.0620027753086205,0.46240787401933,0.95,1
200,5.71428571428571,0.4,2,18,14,10,9.96318778585331,0.577560395765975,-0.0368122141466891,0.573139930918697,0.93,1
200,5.71428571428571,0.4,2,19,12,10,9.94713931259096,0.374679472209986,-0.0528606874090372,0.373726929761243,0.94,1
200,5.71428571428571,0.4,2,20,9,10,10.035374037539,0.538546670806978,0.0353740375390359,0.534412526630722,0.87,1
200,5.71428571428571,0.4,2,21,7,10,9.92203369468947,0.434704387802535,-0.0779663053105342,0.436436088688285,0.95,1
200,5.71428571428571,0.4,2,22,5,10,9.92591998944799,0.432056965286808,-0.074080010552013,0.433224243597326,0.91,1
200,5.71428571428571,0.4,2,23,4,10,10.024231274806,0.391938125531525,0.0242312748059668,0.388605898954932,0.92,1
200,5.71428571428571,0.4,2,24,2,10,9.89413582203295,0.418909979179411,-0.105864177967055,0.425928103564257,0.88,1
