"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,6.66666666666667,0.6,1,2,346,1,0.407786244084128,1.06869925366516,-0.592213755915872,1.40872939382449,0.03,0.14
200,6.66666666666667,0.6,1,3,221,1,0.727914175992131,1.42969160275171,-0.272085824007869,1.48942538235024,0.49,0.27
200,6.66666666666667,0.6,1,4,158,1,1.00562962050519,1.20010076759221,0.00562962050519422,1.18813145254332,0.65,0.3
200,6.66666666666667,0.6,1,5,120,1,1.03087766289712,1.12093950376952,0.0308776628971168,1.11068353879781,0.73,0.3
200,6.66666666666667,0.6,1,6,96,1,0.987384483295946,0.824492629736931,-0.012615516704054,0.816406854701272,0.87,0.25
200,6.66666666666667,0.6,1,7,78,1,0.915273602988786,0.736741940096863,-0.0847263970112139,0.736553083046396,0.86,0.24
200,6.66666666666667,0.6,1,8,64,1,0.894955771471925,0.667480371317815,-0.105044228528075,0.671839857551695,0.91,0.3
200,6.66666666666667,0.6,1,9,54,1,0.987389017078932,0.491403556787005,-0.0126109829210677,0.486648558109371,0.92,0.34
200,6.66666666666667,0.6,1,10,46,1,1.06720182869177,0.382397137145604,0.0672018286917686,0.383089251553666,0.95,0.43
200,6.66666666666667,0.6,1,11,39,1,0.884048232453902,0.335448080410971,-0.115951767546098,0.345538412003925,0.93,0.32
200,6.66666666666667,0.6,1,12,33,1,1.10357768072458,0.542953393568065,0.103577680724585,0.548252195576668,0.89,0.5
200,6.66666666666667,0.6,1,13,28,1,1.09764398585026,0.348785051438098,0.0976439858502562,0.354831548896443,0.92,0.49
200,6.66666666666667,0.6,1,14,24,1,0.998404683418974,0.262727944234865,-0.00159531658102563,0.26010320982751,0.95,0.44
200,6.66666666666667,0.6,1,15,21,1,0.933273271966845,0.321586984467215,-0.0667267280331546,0.322823570856554,0.91,0.44
200,6.66666666666667,0.6,1,16,17,1,0.977150027686622,0.279516715057691,-0.0228499723133777,0.277243669141836,0.93,0.45
200,6.66666666666667,0.6,1,17,15,1,1.01374260304839,0.266253020889311,0.0137426030483865,0.263779349818963,0.94,0.49
200,6.66666666666667,0.6,1,18,12,1,0.98990352627147,0.221316103176343,-0.0100964737285303,0.219204880926331,0.94,0.5
200,6.66666666666667,0.6,1,19,10,1,0.8983071273564,0.300536656386912,-0.1016928726436,0.30787273016955,0.88,0.5
200,6.66666666666667,0.6,1,20,8,1,0.983812152313943,0.195113685454738,-0.0161878476860569,0.193424595012897,0.95,0.57
200,6.66666666666667,0.6,1,21,6,1,1.03777605058094,0.135556942378394,0.0377760505809399,0.135628402952104,0.98,0.6
200,6.66666666666667,0.6,1,22,5,1,0.947700145212405,0.230302727004762,-0.0522998547875946,0.230734974545518,0.93,0.56
200,6.66666666666667,0.6,1,23,3,1,0.913502114840811,0.187457964055394,-0.0864978851591889,0.193065268551852,0.95,0.56
200,6.66666666666667,0.6,1,24,2,1,0.920720037873722,0.251730180445351,-0.0792799621262776,0.255498191035641,0.89,0.6
