"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,20,2,0.8,2,116,10,5.38167688491727,27.1005886909334,-4.61832311508273,48.1584911993315,0.12,0.17
200,20,2,0.8,3,74,10,7.11159391422078,20.6647689712038,-2.88840608577922,28.8010109978582,0.44,0.72
200,20,2,0.8,4,53,10,8.70164015044727,12.7532873178349,-1.29835984955273,14.3114927435871,0.61,0.87
200,20,2,0.8,5,41,10,9.4020212335781,6.44107139357632,-0.5979787664219,6.73423928473201,0.83,0.94
200,20,2,0.8,6,32,10,9.54912207325698,4.47782344038962,-0.450877926743017,4.6363361108098,0.81,0.96
200,20,2,0.8,7,26,10,9.49590963975774,4.37425477718592,-0.504090360242257,4.58461932070323,0.87,0.96
200,20,2,0.8,8,22,10,10.0276317841504,0.483769005101477,0.027631784150417,0.479694830545798,0.88,1
200,20,2,0.8,9,18,10,10.0328774516563,0.376958169664075,0.0328774516563133,0.374269514794848,0.95,1
200,20,2,0.8,10,16,10,10.1016737845146,0.339299068454208,0.101673784514567,0.34624363622718,0.9,1
200,20,2,0.8,11,13,10,10.0657751074941,0.493935621273751,0.065775107494078,0.493322629826871,0.92,1
200,20,2,0.8,12,11,10,9.99226068229756,0.307875232949815,-0.00773931770244296,0.304856377658816,0.92,1
200,20,2,0.8,13,10,10,9.98735673156515,0.394236848158209,-0.0126432684348483,0.390454331913343,0.92,1
200,20,2,0.8,14,8,10,9.98364512685139,0.325364090256312,-0.016354873148611,0.322377931229456,0.93,1
200,20,2,0.8,15,7,10,10.0207407547727,0.28274373032705,0.0207407547726906,0.28034647193232,0.92,1
200,20,2,0.8,16,6,10,9.89543003658622,0.275751690404157,-0.104569963413779,0.283929050748475,0.95,1
200,20,2,0.8,17,5,10,10.0718094611226,0.296445339489947,0.0718094611226459,0.298637484801772,0.92,1
200,20,2,0.8,18,4,10,10.0479301257706,0.266468691397789,0.0479301257705824,0.266101301440195,0.97,1
200,20,2,0.8,19,4,10,10.0007720560875,0.237614840341565,0.00077205608745956,0.235239288008751,0.95,1
200,20,2,0.8,20,3,10,10.0117286403579,0.366618845297422,0.0117286403578625,0.363090217849092,0.94,1
200,20,2,0.8,21,2,10,10.0570276464246,0.399123627455414,0.0570276464245634,0.398384543637585,0.93,1
200,20,2,0.8,22,2,10,10.0292748982578,0.369150476832766,0.0292748982577962,0.366315991732442,0.94,1
