"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,4,0.4,2,2,576,10,4.41945583209253,25.6170436000602,-5.58054416790747,56.5033463740257,0.04,0.12
200,4,0.4,2,3,367,10,7.21265400145613,23.2635473860026,-2.78734599854387,30.8002096277411,0.46,0.7
200,4,0.4,2,4,263,10,8.52961476940645,13.8903042545928,-1.47038523059355,15.9134339383945,0.72,0.86
200,4,0.4,2,5,201,10,9.04565978274437,8.85391267774169,-0.954340217255634,9.6761388012358,0.77,0.92
200,4,0.4,2,6,159,10,9.98079285139717,3.92953109666927,-0.0192071486028276,3.89060470026002,0.8,0.98
200,4,0.4,2,7,129,10,9.6647489891395,3.66561526169428,-0.335251010860503,3.74135234936033,0.83,0.98
200,4,0.4,2,8,107,10,9.6603762863921,3.08652116531964,-0.339623713607896,3.17100022051127,0.88,0.98
200,4,0.4,2,9,89,10,9.96639968284014,2.08465735493946,-0.0336003171598573,2.06493976270331,0.9,0.99
200,4,0.4,2,10,76,10,9.83510570609411,1.6949061597268,-0.16489429390589,1.70514722629226,0.87,0.99
200,4,0.4,2,11,64,10,9.91509066650519,0.780703988866378,-0.0849093334948083,0.780106543892246,0.91,1
200,4,0.4,2,12,55,10,9.91232955025079,0.67644381164706,-0.0876704497492096,0.677365481289818,0.9,1
200,4,0.4,2,13,47,10,9.78085204090855,0.654188790178479,-0.219147959091448,0.69567273025064,0.92,1
200,4,0.4,2,14,40,10,10.0235726630695,0.733418705114978,0.0235726630695314,0.726640188508018,0.91,1
200,4,0.4,2,15,34,10,10.0026293625928,0.782042897448368,0.00262936259279023,0.774229382021529,0.87,1
200,4,0.4,2,16,29,10,10.0319301296007,0.507228480687853,0.0319301296007062,0.503175729057292,0.97,1
200,4,0.4,2,17,24,10,10.0784140552344,0.456625164394574,0.0784140552344272,0.458207676808936,0.89,1
200,4,0.4,2,18,20,10,9.98029827016687,0.527067862918203,-0.0197017298331268,0.522185342447438,0.91,1
200,4,0.4,2,19,16,10,9.98350785381691,0.437636052547143,-0.0164921461830865,0.433531682907396,0.94,1
200,4,0.4,2,20,13,10,9.91026619371846,0.463102355259399,-0.0897338062815418,0.466523487696578,0.94,1
200,4,0.4,2,21,10,10,9.94093859713193,0.4207666090519,-0.0590614028680658,0.420047192270125,0.91,1
200,4,0.4,2,22,7,10,9.99129083166522,0.401527978157129,-0.00870916833478041,0.397588547988641,0.92,1
200,4,0.4,2,23,5,10,10.0048533994529,0.393532012111877,0.00485339945292118,0.389620247477008,0.98,1
200,4,0.4,2,24,3,10,9.94451429881079,0.285577104433396,-0.0554857011892089,0.28579999642552,0.96,1
