"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,13.3333333333333,0.2,1,2,173,1,0.385999806556979,0.72846273124555,-0.614000193443021,1.09817434148116,0.03,0.13
200,13.3333333333333,0.2,1,3,111,1,0.780074914851611,1.44928942989527,-0.219925085148389,1.48316357867384,0.47,0.36
200,13.3333333333333,0.2,1,4,79,1,0.689367772693419,1.29454264836233,-0.310632227306581,1.37808960252016,0.61,0.2
200,13.3333333333333,0.2,1,5,60,1,0.92244497604205,0.897560646032648,-0.0775550239579502,0.89459982131344,0.79,0.28
200,13.3333333333333,0.2,1,6,48,1,0.938158652589314,0.641156358866679,-0.0618413474106856,0.638569147527582,0.89,0.27
200,13.3333333333333,0.2,1,7,39,1,0.863855875378156,0.557417448427323,-0.136144124621844,0.570378496612098,0.94,0.29
200,13.3333333333333,0.2,1,8,32,1,0.992871161409887,0.618878674873884,-0.00712883859011326,0.612740708464789,0.9,0.34
200,13.3333333333333,0.2,1,9,27,1,0.947804012474552,0.495091513076372,-0.0521959875254476,0.492865019059365,0.93,0.29
200,13.3333333333333,0.2,1,10,23,1,0.958168050854811,0.42040229717337,-0.0418319491451892,0.417948186170922,0.89,0.36
200,13.3333333333333,0.2,1,11,20,1,1.09528162208757,0.425787363830889,0.095281622087567,0.430608077700218,0.88,0.43
200,13.3333333333333,0.2,1,12,17,1,1.07194804516401,0.406229211571979,0.0719480451640127,0.407343440659182,0.89,0.34
200,13.3333333333333,0.2,1,13,14,1,1.12339190147487,0.34956768706416,0.123391901474873,0.361297571543103,0.91,0.43
200,13.3333333333333,0.2,1,14,12,1,0.916691416191383,0.267964633073077,-0.0833085838086169,0.272225306878544,0.96,0.39
200,13.3333333333333,0.2,1,15,11,1,0.968417811054594,0.340433572290734,-0.0315821889454062,0.33802667122641,0.89,0.45
200,13.3333333333333,0.2,1,16,9,1,0.974153684409992,0.228327188487903,-0.025846315590008,0.226711948632602,0.98,0.5
200,13.3333333333333,0.2,1,17,8,1,0.957510958838243,0.228564700042746,-0.0424890411617568,0.228084371661164,0.95,0.46
200,13.3333333333333,0.2,1,18,6,1,1.02479220984491,0.17778333116159,0.024792209844908,0.176620151518968,0.95,0.57
200,13.3333333333333,0.2,1,19,5,1,1.01930106539821,0.211579949297763,0.0193010653982053,0.209836680930291,0.93,0.59
200,13.3333333333333,0.2,1,20,4,1,0.938690518309098,0.222929896586357,-0.061309481690902,0.2244594501657,0.92,0.51
200,13.3333333333333,0.2,1,21,3,1,0.931477469362154,0.249403120260515,-0.068522530637846,0.251604426262925,0.92,0.52
200,13.3333333333333,0.2,1,22,3,1,0.902313063283885,0.214290407003184,-0.0976869367161154,0.221690240538131,0.92,0.55
200,13.3333333333333,0.2,1,23,2,1,0.976644471606221,0.181331940189389,-0.0233555283937791,0.180064101494048,0.95,0.61
