"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,20,0.4,2,116,1,0.546358371862278,0.718143338310188,-0.453641628137722,0.916752631706528,0.02,0.5
200,20,0.4,3,74,1,0.776944053219433,0.658136531733294,-0.223055946780567,0.701309121810135,0.52,0.44
200,20,0.4,4,53,1,0.843136638469263,0.525869793402428,-0.156863361530737,0.545217209659126,0.74,0.49
200,20,0.4,5,41,1,0.943931713392567,0.401068087905873,-0.0560682866074335,0.400201059789908,0.78,0.57
200,20,0.4,6,32,1,0.904973465095422,0.370420394823953,-0.0950265349045781,0.375746233211684,0.84,0.59
200,20,0.4,7,26,1,0.98579372963696,0.306382855762968,-0.0142062703630397,0.303520845322966,0.86,0.66
200,20,0.4,8,22,1,1.07977253983369,0.27533159083511,0.0797725398336879,0.278941933038276,0.86,0.66
200,20,0.4,9,18,1,1.03625396963146,0.196253202272348,0.0362539696314645,0.195605020563664,0.92,0.73
200,20,0.4,10,16,1,1.02122618149256,0.174814401627008,0.0212261814925587,0.173516808391493,0.91,0.78
200,20,0.4,11,13,1,0.991399889813767,0.17566768217826,-0.00860011018623297,0.173984967251693,0.91,0.73
200,20,0.4,12,11,1,0.945963245104356,0.142863529602175,-0.0540367548956437,0.144354865185805,0.9,0.76
200,20,0.4,13,10,1,0.96490965922116,0.148596772927043,-0.0350903407788395,0.148342137213748,0.93,0.78
200,20,0.4,14,8,1,1.01653549016063,0.121704883316062,0.0165354901606305,0.120761256917754,0.94,0.84
200,20,0.4,15,7,1,1.06450886557967,0.114165687678638,0.0645088655796697,0.117185424540228,0.91,0.9
200,20,0.4,16,6,1,0.973126791863894,0.0970186985638282,-0.0268732081361061,0.0967706808937164,0.93,0.9
200,20,0.4,17,5,1,1.02522917856153,0.104772775829018,0.0252291785615293,0.104361559521617,0.91,0.92
200,20,0.4,18,4,1,1.02636839694511,0.0830627783234784,0.0263683969451096,0.0829274428976985,0.9,0.95
200,20,0.4,19,4,1,1.01929753602887,0.102561076726744,0.0192975360288683,0.101907860856262,0.91,0.94
200,20,0.4,20,3,1,0.979296247068119,0.0871554355060263,-0.0207037529318813,0.0867125265364304,0.94,0.9
200,20,0.4,21,2,1,1.03863935169088,0.0853489632253578,0.0386393516908785,0.0859884730921957,0.92,0.97
200,20,0.4,22,2,1,0.964043255709291,0.0829144100408503,-0.0359567442907089,0.0833781534004293,0.94,0.91
