"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,13.3333333333333,0.6,2,173,1,0.543921185097327,0.800860535957166,-0.456078814902673,1.00085981600062,0,0.52
200,13.3333333333333,0.6,3,111,1,0.701345126766474,0.985145686269006,-0.298654873233526,1.06448896271245,0.44,0.41
200,13.3333333333333,0.6,4,79,1,0.87032006268132,0.79134280379999,-0.129679937318679,0.800246261904967,0.65,0.52
200,13.3333333333333,0.6,5,60,1,0.906036928718046,0.63659023401804,-0.0939630712819538,0.639053390442597,0.74,0.4
200,13.3333333333333,0.6,6,48,1,0.885017053564077,0.499069718987541,-0.114982946435923,0.507300099768752,0.85,0.43
200,13.3333333333333,0.6,7,39,1,1.11423282942423,0.440391604417435,0.114232829424226,0.449036827691525,0.89,0.54
200,13.3333333333333,0.6,8,32,1,0.93753121550659,0.346106369393321,-0.0624687844934105,0.346547654735471,0.91,0.48
200,13.3333333333333,0.6,9,27,1,1.06845985103275,0.259811974862799,0.0684598510327492,0.261900606317597,0.93,0.6
200,13.3333333333333,0.6,10,23,1,1.04552204450301,0.304699270426312,0.0455220445030071,0.303724534257783,0.92,0.66
200,13.3333333333333,0.6,11,20,1,1.03217356718822,0.196144524476462,0.0321735671882235,0.195218217657313,0.95,0.61
200,13.3333333333333,0.6,12,17,1,0.978136916891214,0.249036337284918,-0.0218630831087864,0.24702396831509,0.89,0.64
200,13.3333333333333,0.6,13,14,1,1.05280660356484,0.13573618793157,0.0528066035648405,0.137167363432308,0.96,0.74
200,13.3333333333333,0.6,14,12,1,1.03632576353921,0.163279310078569,0.0363257635392067,0.16296607807449,0.96,0.7
200,13.3333333333333,0.6,15,11,1,1.01788511906981,0.186242287070602,0.0178851190698097,0.184699741684037,0.91,0.75
200,13.3333333333333,0.6,16,9,1,1.06815217873019,0.189809079885572,0.0681521787301878,0.192555708552387,0.95,0.74
200,13.3333333333333,0.6,17,8,1,0.985080795282687,0.162651680702137,-0.0149192047173128,0.161247746564512,0.91,0.74
200,13.3333333333333,0.6,18,6,1,0.929267551240173,0.156942695552727,-0.0707324487598273,0.160376347904762,0.95,0.72
200,13.3333333333333,0.6,19,5,1,0.967903119999594,0.117136235031382,-0.0320968800004056,0.116995082386828,0.96,0.78
200,13.3333333333333,0.6,20,4,1,0.943517770339048,0.119889184371646,-0.0564822296609518,0.121880534795402,0.95,0.76
200,13.3333333333333,0.6,21,3,1,1.03477729882105,0.121588669778397,0.0347772988210531,0.121582243593902,0.93,0.82
200,13.3333333333333,0.6,22,3,1,1.03296689144484,0.12155454654513,0.0329668914448449,0.121425817011214,0.91,0.91
200,13.3333333333333,0.6,23,2,1,1.00108830776841,0.103993887466626,0.00108830776840541,0.102955133005758,0.93,0.85
