"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,8,0.2,2,288,1,0.529933115984798,0.515367391809154,-0.470066884015202,0.731176593338824,0.01,0.51
200,8,0.2,3,184,1,0.676447274045404,0.459332179902922,-0.323552725954596,0.559425224576543,0.46,0.5
200,8,0.2,4,132,1,0.807840566087142,0.346720872613222,-0.192159433912858,0.3801789119288,0.66,0.59
200,8,0.2,5,101,1,0.95571292796157,0.220599444316519,-0.0442870720384304,0.220354794623091,0.78,0.75
200,8,0.2,6,80,1,1.01852427775977,0.163403439528162,0.0185242777597734,0.162112553999401,0.87,0.85
200,8,0.2,7,65,1,0.989470668209884,0.1192992050231,-0.0105293317901158,0.118217079800816,0.92,0.86
200,8,0.2,8,54,1,0.985983153963641,0.115479833828533,-0.0140168460363593,0.114521507463055,0.93,0.86
200,8,0.2,9,45,1,0.97075815633911,0.0888923853244728,-0.0292418436608894,0.088858546891916,0.91,0.89
200,8,0.2,10,38,1,0.985299587906428,0.0775381501390815,-0.0147004120935715,0.0769788707534115,0.95,0.93
200,8,0.2,11,32,1,0.997136707254624,0.10503151746656,-0.00286329274537622,0.10398940073724,0.9,0.9
200,8,0.2,12,28,1,1.03509064826635,0.0653047253143972,0.0350906482663518,0.065883031657006,0.95,0.99
200,8,0.2,13,24,1,1.00970403705274,0.0776939468904584,0.0097040370527377,0.0770111757566747,0.94,0.95
200,8,0.2,14,20,1,1.00389562698981,0.0568754709799964,0.00389562698981027,0.0563218921798402,0.95,0.98
200,8,0.2,15,17,1,0.965792486240518,0.0506761575022133,-0.0342075137594825,0.0513395499247963,0.94,0.99
200,8,0.2,16,15,1,0.989680856674213,0.0616606861897101,-0.0103191433257867,0.0611505640467911,0.89,0.99
200,8,0.2,17,12,1,1.03040844485721,0.0420386352273763,0.0304084448572133,0.0425429223937367,0.97,1
200,8,0.2,18,10,1,0.974523851247572,0.0465824082346294,-0.0254761487524275,0.0467656183075389,0.94,0.99
200,8,0.2,19,8,1,1.02547334928112,0.0413814001021728,0.0254733492811181,0.0416164776247489,0.96,1
200,8,0.2,20,7,1,1.03680914248656,0.0406030361190995,0.0368091424865633,0.0415519187285047,0.9,1
200,8,0.2,21,5,1,0.985279020152577,0.0384603251842643,-0.0147209798474235,0.0382924291800899,0.95,1
200,8,0.2,22,4,1,1.02053683225531,0.0426744981503965,0.0205368322553097,0.0426695146479752,0.93,1
200,8,0.2,23,3,1,1.02468989089208,0.032568459236832,0.0246898908920772,0.0328523653567263,0.96,1
200,8,0.2,24,2,1,0.984778301240875,0.041355071031763,-0.015221698759125,0.041173220434559,0.87,0.99
