"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5.71428571428571,0.2,2,403,1,0.480307513405208,0.497650490344723,-0.519692486594792,0.762754266064354,0.01,0.47
200,5.71428571428571,0.2,3,257,1,0.82615241246837,0.430968437451608,-0.17384758753163,0.45688173676766,0.54,0.6
200,5.71428571428571,0.2,4,184,1,0.911355282437899,0.331960320392564,-0.0886447175621015,0.336498603140303,0.62,0.69
200,5.71428571428571,0.2,5,141,1,0.903052298448233,0.206689326512804,-0.0969477015517674,0.214021290083847,0.82,0.72
200,5.71428571428571,0.2,6,111,1,0.895179602696334,0.1708483559695,-0.104820397303666,0.180127188100703,0.87,0.83
200,5.71428571428571,0.2,7,91,1,0.978047440430372,0.159141650997487,-0.0219525595696277,0.15803214935917,0.87,0.8
200,5.71428571428571,0.2,8,75,1,1.00986715196396,0.100609672420223,0.00986715196396215,0.0997009363839005,0.89,0.92
200,5.71428571428571,0.2,9,63,1,1.03371299111709,0.114994159025341,0.0337129911170886,0.114980783205149,0.92,0.92
200,5.71428571428571,0.2,10,53,1,0.98789911424387,0.0910473094655402,-0.0121008857561303,0.0902832678069678,0.93,0.93
200,5.71428571428571,0.2,11,45,1,0.993109743312607,0.0583583321988817,-0.00689025668739285,0.0578222245141111,0.95,0.98
200,5.71428571428571,0.2,12,38,1,1.01954759722227,0.0753808841497387,0.0195475972222683,0.0750091838654054,0.93,0.99
200,5.71428571428571,0.2,13,33,1,0.98458122994835,0.0641595463458498,-0.0154187700516497,0.0637556893522969,0.91,0.97
200,5.71428571428571,0.2,14,28,1,0.996960631942699,0.073986205767102,-0.00303936805730065,0.0732555814676187,0.85,0.98
200,5.71428571428571,0.2,15,24,1,1.00363371712045,0.0565629079634263,0.00363371712045057,0.0560104827839035,0.91,1
200,5.71428571428571,0.2,16,20,1,0.997415066767692,0.0491188278498502,-0.00258493323230846,0.0486343214511672,0.93,0.99
200,5.71428571428571,0.2,17,17,1,1.02998892749856,0.0550486867818959,0.029988927498565,0.0553975356865911,0.95,0.99
200,5.71428571428571,0.2,18,14,1,0.995141418250043,0.061902699398463,-0.0048585817499569,0.0613072782210994,0.92,0.99
200,5.71428571428571,0.2,19,12,1,0.982146371932524,0.0463643898653793,-0.0178536280674759,0.0462194980018973,0.94,1
200,5.71428571428571,0.2,20,9,1,0.997742667951604,0.0427981598658266,-0.00225733204839584,0.042375273815145,0.94,1
200,5.71428571428571,0.2,21,7,1,0.984334604330333,0.0461735830299004,-0.0156653956696674,0.0459572518210886,0.92,1
200,5.71428571428571,0.2,22,5,1,1.00150827019003,0.0370469472990507,0.00150827019003308,0.0366787527050263,0.98,1
200,5.71428571428571,0.2,23,4,1,1.03205536267935,0.0427692477242755,0.0320553626793547,0.0433691015235377,0.9,1
200,5.71428571428571,0.2,24,2,1,0.984778301240875,0.041355071031763,-0.015221698759125,0.041173220434559,0.87,0.99
