"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,13.3333333333333,0.2,2,173,1,0.465323474236674,0.393181898327886,-0.534676525763326,0.675129066546947,0.02,0.49
200,13.3333333333333,0.2,3,111,1,0.745908345822212,0.370287048233976,-0.254091654177788,0.43114674647444,0.6,0.61
200,13.3333333333333,0.2,4,79,1,0.90440652474019,0.344367518683148,-0.0955934752598098,0.350061956008565,0.68,0.68
200,13.3333333333333,0.2,5,60,1,0.912387599148905,0.257361693149446,-0.0876124008510949,0.262464009000844,0.77,0.7
200,13.3333333333333,0.2,6,48,1,1.00494350042516,0.16795946643356,0.00494350042515856,0.166304309965678,0.86,0.8
200,13.3333333333333,0.2,7,39,1,1.02551720047785,0.15718182872804,0.0255172004778519,0.156261137960986,0.83,0.9
200,13.3333333333333,0.2,8,32,1,1.00727402188464,0.117568014848734,0.00727402188464055,0.116445246094625,0.88,0.89
200,13.3333333333333,0.2,9,27,1,1.01706732868179,0.098535040676649,0.0170673286817884,0.0978409839782148,0.92,0.9
200,13.3333333333333,0.2,10,23,1,1.04446083743354,0.102445443599015,0.0444608374335407,0.103397755228316,0.89,0.96
200,13.3333333333333,0.2,11,20,1,0.928594190550497,0.0772714611630946,-0.0714058094495027,0.0815975361746023,0.91,0.92
200,13.3333333333333,0.2,12,17,1,0.988801602782136,0.0909690432090636,-0.0111983972178643,0.090184756877222,0.89,0.94
200,13.3333333333333,0.2,13,14,1,1.06296864076416,0.0632436480693386,0.0629686407641605,0.0665762613083311,0.93,0.98
200,13.3333333333333,0.2,14,12,1,0.998719859337179,0.0413096865097534,-0.00128014066282145,0.0408982284047725,0.99,0.99
200,13.3333333333333,0.2,15,11,1,0.989781465775328,0.0609804919299338,-0.0102185342246721,0.0604751054523353,0.92,0.98
200,13.3333333333333,0.2,16,9,1,1.02718632568041,0.0586344746261054,0.027186325680409,0.0587872261838457,0.94,0.98
200,13.3333333333333,0.2,17,8,1,0.99180518366939,0.0478393401576576,-0.00819481633061048,0.0474281017707735,0.94,0.99
200,13.3333333333333,0.2,18,6,1,1.02027305006734,0.0469842054230031,0.0202730500673352,0.0469253599278057,0.94,1
200,13.3333333333333,0.2,19,5,1,1.0329557246441,0.0371815298736973,0.0329557246440983,0.037895794361778,0.95,1
200,13.3333333333333,0.2,20,4,1,0.983553221024149,0.0358008808599475,-0.0164467789758512,0.0357133685900285,0.95,1
200,13.3333333333333,0.2,21,3,1,0.988381652905656,0.0417977265502702,-0.0116183470943442,0.0415147352739721,0.94,1
200,13.3333333333333,0.2,22,3,1,1.01053877168335,0.0431328341358897,0.0105387716833474,0.0428125715031245,0.93,1
200,13.3333333333333,0.2,23,2,1,0.959332705045143,0.0413062066439097,-0.0406672949548573,0.0425469734564159,0.91,1
