"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,40,0.8,2,58,10,4.98742365265903,26.9210265677768,-5.01257634734097,51.7777379400212,0.01,0.49
200,40,0.8,3,37,10,7.8338698262134,18.7136516107226,-2.16613017378661,23.2186350244041,0.46,0.78
200,40,0.8,4,27,10,8.33572083481051,13.929752828125,-1.66427916518949,16.5602804395276,0.7,0.84
200,40,0.8,5,21,10,9.23761031498138,8.25726580771637,-0.76238968501862,8.75593118146199,0.79,0.92
200,40,0.8,6,16,10,9.62582694043615,3.54950317075059,-0.374173059563848,3.65401361754646,0.86,0.97
200,40,0.8,7,13,10,9.94812466601069,1.5722915119818,-0.0518753339893063,1.55925964713849,0.89,0.99
200,40,0.8,8,11,10,9.91735414192104,0.513055823878035,-0.0826458580789584,0.514755603496863,0.9,1
200,40,0.8,9,9,10,9.88967811653732,0.441721729449499,-0.110321883462678,0.449475430125756,0.91,1
200,40,0.8,10,8,10,9.92939711097397,0.369898565664021,-0.0706028890260271,0.371184347946203,0.86,1
200,40,0.8,11,7,10,10.0495303026478,0.366638528841258,0.0495303026478027,0.365425394433229,0.89,1
200,40,0.8,12,6,10,9.92754789874452,0.357733929480371,-0.0724521012554771,0.359405897161901,0.87,1
200,40,0.8,13,5,10,9.97605136874444,0.314585478984675,-0.0239486312555623,0.312013161133843,0.92,1
200,40,0.8,14,4,10,10.0042698197531,0.233475802906823,0.00426981975313367,0.231159276238479,0.9,1
200,40,0.8,15,4,10,9.91639405267239,0.212602992975186,-0.0836059473276141,0.217466917473982,0.91,1
200,40,0.8,16,3,10,9.96111447334667,0.253583546312902,-0.0388855266533277,0.252559795032879,0.89,1
200,40,0.8,17,3,10,10.0220823611891,0.230338495897026,0.0220823611891241,0.228522741613742,0.94,1
200,40,0.8,18,2,10,10.0799504756263,0.197515952114396,0.0799504756262941,0.201932871146123,0.92,1
200,40,0.8,19,2,10,10.0311509817132,0.174243261470585,0.0311509817132052,0.173471212517576,0.94,1
200,40,0.8,20,2,10,10.0052767144429,0.182595177367266,0.00527671444291755,0.180797069308905,0.94,1
