"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
300,10,0.3,2,221,1,0.416180939913395,0.460205559491265,-0.583819060086605,0.796448198816759,0,0.43
300,10,0.3,3,137,1,0.78004963139967,0.550146010380328,-0.21995036860033,0.593022714923946,0.53,0.53
300,10,0.3,4,96,1,0.791088487457806,0.416509766486102,-0.208911512542194,0.455988688893908,0.72,0.57
300,10,0.3,5,71,1,0.897838498200465,0.340989716442127,-0.102161501799535,0.348016791727642,0.8,0.63
300,10,0.3,6,54,1,0.935395542840445,0.272637966199652,-0.0646044571595548,0.274085322422536,0.87,0.62
300,10,0.3,7,42,1,0.979114122311179,0.19375033552232,-0.0208858776888207,0.192249052053929,0.87,0.74
300,10,0.3,8,33,1,0.99096868810566,0.173048547177719,-0.00903131189434003,0.171399626300475,0.91,0.79
300,10,0.3,9,26,1,0.998941723896813,0.125477731432225,-0.00105827610318687,0.124224074066214,0.92,0.79
300,10,0.3,10,21,1,0.992217423574179,0.14253686382552,-0.0077825764258207,0.141172063683089,0.87,0.86
300,10,0.3,11,16,1,1.0142891980223,0.117828335863753,0.0142891980223026,0.116854233685236,0.92,0.85
300,10,0.3,12,12,1,0.970658841974202,0.103569134436403,-0.029341158025798,0.103394346646333,0.93,0.87
300,10,0.3,13,9,1,1.00966809964822,0.0949390772973003,0.00966809964821991,0.0940831586751352,0.9,0.88
300,10,0.3,14,6,1,0.972143874032603,0.103892323068429,-0.0278561259673974,0.103629363591656,0.91,0.91
300,10,0.3,15,4,1,0.97472071701342,0.0853132048454697,-0.0252792829865803,0.0850991149453307,0.91,0.93
300,10,0.3,16,2,1,1.04200885465391,0.080779820270462,0.042008854653909,0.0817367659370906,0.91,0.95
