"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,4.44444444444444,0.6,2,518,1,0.533606525979978,0.775800326062563,-0.466393474020022,0.985565195410402,0,0.47
200,4.44444444444444,0.6,3,331,1,0.748016838516135,0.741423895837176,-0.251983161483865,0.797505170550208,0.47,0.49
200,4.44444444444444,0.6,4,237,1,0.918586607609242,0.839212199412281,-0.0814133923907576,0.83744821787873,0.61,0.45
200,4.44444444444444,0.6,5,181,1,0.926662283372847,0.608944653366327,-0.0733377166271534,0.608233627512749,0.83,0.51
200,4.44444444444444,0.6,6,143,1,1.01980965021634,0.45514644492448,0.0198096502163418,0.450987402716929,0.86,0.46
200,4.44444444444444,0.6,7,116,1,1.06615489882505,0.411206560652319,0.0661548988250451,0.411470965684348,0.87,0.6
200,4.44444444444444,0.6,8,96,1,1.00691714541178,0.339074532620244,0.00691714541177735,0.335731634194689,0.93,0.54
200,4.44444444444444,0.6,9,81,1,1.0084561279531,0.348200563843276,0.00845612795309947,0.344790064304803,0.88,0.61
200,4.44444444444444,0.6,10,68,1,1.03991232465257,0.283342512848398,0.0399123246525719,0.282102081379087,0.88,0.6
200,4.44444444444444,0.6,11,58,1,0.940902042699007,0.241978181451497,-0.0590979573009925,0.243050968194132,0.94,0.59
200,4.44444444444444,0.6,12,49,1,0.946643916224907,0.235358089096814,-0.053356083775093,0.23585137988166,0.94,0.48
200,4.44444444444444,0.6,13,42,1,1.04599112454367,0.210619245196296,0.0459911245436675,0.210628236281125,0.94,0.73
200,4.44444444444444,0.6,14,36,1,0.952090228918433,0.194016234947727,-0.0479097710815674,0.194371418763338,0.89,0.66
200,4.44444444444444,0.6,15,30,1,0.960752211741833,0.190619521679491,-0.0392477882581674,0.190253715345854,0.94,0.71
200,4.44444444444444,0.6,16,26,1,1.04438527941312,0.16366085214841,0.0443852794131214,0.163994296655506,0.93,0.77
200,4.44444444444444,0.6,17,22,1,1.01956018181732,0.1101554801982,0.0195601818173203,0.109436526108945,0.97,0.81
200,4.44444444444444,0.6,18,18,1,0.962521488254091,0.141978760684126,-0.0374785117459085,0.141963611919973,0.98,0.76
200,4.44444444444444,0.6,19,15,1,1.01836265370939,0.118043922423931,0.0183626537093882,0.117200670250943,0.96,0.78
200,4.44444444444444,0.6,20,12,1,0.972465133105287,0.108200422498841,-0.0275348668947132,0.107876587168763,0.94,0.79
200,4.44444444444444,0.6,21,9,1,0.936100753002272,0.126003274215157,-0.0638992469977278,0.128826355239882,0.91,0.79
200,4.44444444444444,0.6,22,7,1,0.984910257219714,0.14936424827691,-0.0150897427802857,0.148098306131316,0.9,0.77
200,4.44444444444444,0.6,23,4,1,0.962223898353718,0.103711363547033,-0.0377761016462818,0.104101283767153,0.93,0.84
200,4.44444444444444,0.6,24,2,1,0.953399594493516,0.0976675786179478,-0.0466004055064838,0.0988625006251371,0.94,0.82
