"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,4,0.2,2,576,1,0.45047451042158,0.436820839314129,-0.54952548957842,0.73443089461739,0.02,0.47
200,4,0.2,3,367,1,0.739459315351185,0.398036187076251,-0.260540684648815,0.461937273562761,0.54,0.6
200,4,0.2,4,263,1,0.829119666502404,0.361054599651131,-0.170880333497596,0.386644142030869,0.61,0.65
200,4,0.2,5,201,1,0.918044672964114,0.280013357532743,-0.0819553270358856,0.283929899586975,0.82,0.74
200,4,0.2,6,159,1,1.00071811238623,0.190148347549341,0.000718112386229874,0.188247379759246,0.86,0.77
200,4,0.2,7,129,1,0.956478882152079,0.150022782317586,-0.0435211178479207,0.150416642193143,0.87,0.81
200,4,0.2,8,107,1,1.02634147951674,0.148185487744713,0.0263414795167383,0.147397506410397,0.89,0.87
200,4,0.2,9,89,1,0.988430501917111,0.111357871075852,-0.0115694980828888,0.110378145650984,0.93,0.85
200,4,0.2,10,76,1,0.97896041618902,0.0968723135677922,-0.0210395838109804,0.0963462545190535,0.92,0.89
200,4,0.2,11,64,1,1.06409738407658,0.0953551586930423,0.0640973840765793,0.0985100817515724,0.86,0.96
200,4,0.2,12,55,1,1.01575612839761,0.0677160953586829,0.0157561283976118,0.067287189987178,0.94,0.95
200,4,0.2,13,47,1,1.0546570224037,0.0652607556604027,0.0546570224037017,0.0675955382018374,0.93,0.99
200,4,0.2,14,40,1,0.984155871666556,0.0504181775550629,-0.0158441283334438,0.0501650321821589,0.95,0.99
200,4,0.2,15,34,1,0.97505293980295,0.0545013503986593,-0.0249470601970495,0.0545786927071479,0.94,0.99
200,4,0.2,16,29,1,0.977264373921465,0.0591805432728085,-0.0227356260785353,0.0591056465332634,0.91,0.98
200,4,0.2,17,24,1,0.990014349597524,0.0437925808347766,-0.00998565040247612,0.0434543682403894,0.96,0.99
200,4,0.2,18,20,1,0.962425711446989,0.0460173509261495,-0.0375742885530106,0.0469690045771529,0.93,0.98
200,4,0.2,19,16,1,1.0018755026635,0.0506741403246992,0.00187550266350089,0.050170916431693,0.89,1
200,4,0.2,20,13,1,1.00119338450327,0.0507899326758386,0.00119338450327455,0.0502834575156528,0.88,1
200,4,0.2,21,10,1,1.02778292670694,0.0413367948410468,0.0277829267069394,0.0416953179090395,0.92,1
200,4,0.2,22,7,1,0.978866615419486,0.0348909072863654,-0.0211333845805135,0.0349886181573296,0.97,1
200,4,0.2,23,5,1,1.00617468544322,0.0347660273838558,0.00617468544322008,0.0344564938503399,0.96,1
200,4,0.2,24,3,1,0.984003074382463,0.0356404915677277,-0.0159969256175374,0.0355399882812634,0.93,1
