"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
300,10,0.5,2,221,1,0.549903183864864,0.669555621497753,-0.450096816135136,0.865447209177762,0.01,0.48
300,10,0.5,3,137,1,0.745324878661371,0.76442746228003,-0.254675121338629,0.821642605086075,0.51,0.49
300,10,0.5,4,96,1,0.974152687145086,0.580873739606877,-0.0258473128549137,0.575733085792628,0.78,0.49
300,10,0.5,5,71,1,0.992181936420654,0.511721481616369,-0.00781806357934567,0.506665388918336,0.84,0.54
300,10,0.5,6,54,1,0.960307837388556,0.420456009186594,-0.0396921626114436,0.417826916867501,0.8,0.5
300,10,0.5,7,42,1,1.07478645030352,0.270210637114369,0.0747864503035154,0.273101543892225,0.92,0.63
300,10,0.5,8,33,1,1.14218396925762,0.280326447522996,0.142183969257621,0.297739464161618,0.87,0.62
300,10,0.5,9,26,1,0.865003328470959,0.235983566921048,-0.134996671529041,0.251847832575758,0.9,0.55
300,10,0.5,10,21,1,1.10525272754808,0.207390546433774,0.105252727548084,0.216394777625747,0.93,0.72
300,10,0.5,11,16,1,0.966461408300399,0.172780560311347,-0.0335385916996009,0.172177591841426,0.93,0.74
300,10,0.5,12,12,1,1.07615770063904,0.190002043249,0.0761577006390397,0.193902018183136,0.89,0.74
300,10,0.5,13,9,1,0.954776952619997,0.131510167686056,-0.0452230473800035,0.13224019002353,0.97,0.64
300,10,0.5,14,6,1,0.974169988463256,0.229109471043737,-0.0258300115367445,0.227485565829288,0.88,0.74
300,10,0.5,15,4,1,0.98366898208406,0.15583059464549,-0.0163310179159398,0.154538990845206,0.91,0.76
300,10,0.5,16,2,1,0.923501834642008,0.162962927258765,-0.0764981653579921,0.167185267289316,0.87,0.76
