"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5,0.6,2,461,1,0.544158961147145,0.81541212813516,-0.455841038852855,1.01504905955626,0,0.53
200,5,0.6,3,294,1,0.829354628391724,0.866336314786595,-0.170645371608276,0.886792794490056,0.5,0.46
200,5,0.6,4,211,1,0.865800568695637,0.574143340717376,-0.134199431304363,0.586411394672617,0.71,0.44
200,5,0.6,5,161,1,0.827855783225904,0.43981302960336,-0.172144216774096,0.465048530676093,0.78,0.33
200,5,0.6,6,127,1,1.02285619968993,0.567185334182973,0.0228561996899339,0.56203588670541,0.83,0.51
200,5,0.6,7,103,1,1.00532989646212,0.417224810911233,0.00532989646211757,0.413080970598418,0.84,0.52
200,5,0.6,8,86,1,0.994030543810101,0.348905737106982,-0.0059694561898993,0.345452314143115,0.85,0.54
200,5,0.6,9,72,1,0.988699095837037,0.307170141612341,-0.0113009041629631,0.304226150631118,0.94,0.53
200,5,0.6,10,61,1,0.985174958458182,0.323897068536639,-0.0148250415418182,0.320877879707989,0.92,0.56
200,5,0.6,11,51,1,0.959929064451287,0.213180216921318,-0.0400709355487129,0.212654094627854,0.9,0.59
200,5,0.6,12,44,1,0.98139253609833,0.261521013113028,-0.0186074639016695,0.25925204069475,0.87,0.61
200,5,0.6,13,37,1,1.00620035008261,0.188155209043325,0.00620035008261355,0.186312101294038,0.95,0.66
200,5,0.6,14,32,1,0.955018406503896,0.171591525140235,-0.0449815934961044,0.171898953642281,0.91,0.69
200,5,0.6,15,27,1,0.950108387611381,0.162887935442043,-0.0498916123886188,0.163748229074359,0.94,0.66
200,5,0.6,16,23,1,0.955195336501002,0.138150167057692,-0.0448046634989985,0.138776123258373,0.95,0.74
200,5,0.6,17,19,1,1.03166005479208,0.137477051501187,0.0316600547920831,0.137104640055612,0.92,0.8
200,5,0.6,18,16,1,1.04251485419679,0.138063740731567,0.0425148541967877,0.138490616151625,0.93,0.79
200,5,0.6,19,13,1,0.987381480732615,0.141934592005245,-0.0126185192673846,0.140674473113693,0.9,0.84
200,5,0.6,20,11,1,0.947372451899007,0.146557616953483,-0.0526275481009932,0.147861699603071,0.92,0.77
200,5,0.6,21,8,1,1.00520526503315,0.110199937958064,0.005205265033146,0.109125033362549,0.93,0.82
200,5,0.6,22,6,1,0.90813537958795,0.122533241948,-0.0918646204120503,0.12974701801197,0.9,0.78
200,5,0.6,23,4,1,0.962223898353718,0.103711363547033,-0.0377761016462818,0.104101283767153,0.93,0.84
200,5,0.6,24,2,1,0.953399594493516,0.0976675786179478,-0.0466004055064838,0.0988625006251371,0.94,0.82
