"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,4.44444444444444,0.2,2,518,1,0.543111918614585,0.444205114154248,-0.456888081385415,0.648509781924751,0.01,0.55
200,4.44444444444444,0.2,3,331,1,0.884347805687873,0.400499165816599,-0.115652194312127,0.409869604207643,0.55,0.64
200,4.44444444444444,0.2,4,237,1,0.804008343160423,0.284876702379697,-0.195991656839577,0.320440664906622,0.65,0.68
200,4.44444444444444,0.2,5,181,1,0.897709214577674,0.266918840058123,-0.102290785422326,0.274713056439858,0.74,0.72
200,4.44444444444444,0.2,6,143,1,0.963660951121333,0.149168887485301,-0.0363390488786671,0.148997725083854,0.89,0.8
200,4.44444444444444,0.2,7,116,1,0.972550239829798,0.169935651280709,-0.027449760170202,0.168989784101304,0.84,0.8
200,4.44444444444444,0.2,8,96,1,1.07957758499572,0.100982873795773,0.0795775849957168,0.106305637091566,0.92,0.97
200,4.44444444444444,0.2,9,81,1,0.974774396232655,0.122904601392172,-0.0252256037673453,0.122311886463677,0.92,0.91
200,4.44444444444444,0.2,10,68,1,0.968146750980135,0.094964888882583,-0.0318532490198654,0.0950298694668788,0.89,0.9
200,4.44444444444444,0.2,11,58,1,0.967229583289523,0.093580061104052,-0.0327704167104772,0.0937181607043898,0.89,0.91
200,4.44444444444444,0.2,12,49,1,1.00212719747736,0.0827494047484009,0.00212719747736334,0.0819264356700246,0.91,0.96
200,4.44444444444444,0.2,13,42,1,1.01620599672595,0.0737667142867188,0.0162059967259518,0.0732916814737332,0.92,0.97
200,4.44444444444444,0.2,14,36,1,1.02337430894704,0.0572535713439847,0.0233743089470357,0.0572273939492963,0.97,1
200,4.44444444444444,0.2,15,30,1,0.967743175964157,0.0633584305079697,-0.0322568240358434,0.0637653488997693,0.91,0.99
200,4.44444444444444,0.2,16,26,1,1.02214742116846,0.0428643341235829,0.0221474211684582,0.0429261990467601,0.94,1
200,4.44444444444444,0.2,17,22,1,1.00678270056219,0.0526895111884663,0.00678270056219188,0.052208621103498,0.9,0.99
200,4.44444444444444,0.2,18,18,1,0.958243558796783,0.029960210672311,-0.0417564412032169,0.0314042089475456,0.97,0.99
200,4.44444444444444,0.2,19,15,1,1.01362554725076,0.0422726647408559,0.0136255472507645,0.0420355936313302,0.93,0.99
200,4.44444444444444,0.2,20,12,1,1.02321826810789,0.0409792363442511,0.0232182681078852,0.0411085319547382,0.94,0.99
200,4.44444444444444,0.2,21,9,1,1.00827298378225,0.0399949501005894,0.00827298378224905,0.0396634428602448,0.93,1
200,4.44444444444444,0.2,22,7,1,0.978866615419486,0.0348909072863654,-0.0211333845805135,0.0349886181573296,0.97,1
200,4.44444444444444,0.2,23,4,1,1.03205536267935,0.0427692477242755,0.0320553626793547,0.0433691015235377,0.9,1
200,4.44444444444444,0.2,24,2,1,0.984778301240875,0.041355071031763,-0.015221698759125,0.041173220434559,0.87,0.99
