"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,6.66666666666667,0.2,2,346,1,0.437617734274271,0.375373590396982,-0.562382265725729,0.687893667295817,0,0.46
200,6.66666666666667,0.2,3,221,1,0.722834386533299,0.389183233262593,-0.277165613466701,0.462112178218339,0.49,0.56
200,6.66666666666667,0.2,4,158,1,0.858472687866133,0.302664911012169,-0.141527312133867,0.319668241981884,0.69,0.65
200,6.66666666666667,0.2,5,120,1,0.991122297563556,0.305849144073354,-0.00887770243644381,0.302869466233171,0.72,0.78
200,6.66666666666667,0.2,6,96,1,0.936366816899405,0.113273555388708,-0.0636331831005948,0.116190001826335,0.88,0.83
200,6.66666666666667,0.2,7,78,1,0.956949350090774,0.167729175808242,-0.043050649909226,0.167905242507767,0.82,0.84
200,6.66666666666667,0.2,8,64,1,0.992272965599077,0.154226786493191,-0.00772703440092326,0.152744225688892,0.85,0.86
200,6.66666666666667,0.2,9,54,1,0.990495368884839,0.0863938199515781,-0.00950463111516131,0.0856202197646976,0.9,0.92
200,6.66666666666667,0.2,10,46,1,0.96550111006712,0.103253528692975,-0.0344988899328802,0.103411166812646,0.95,0.91
200,6.66666666666667,0.2,11,39,1,0.958102642503401,0.0871716777934919,-0.0418973574965987,0.0880553495807548,0.93,0.93
200,6.66666666666667,0.2,12,33,1,1.04219969613089,0.086140600516671,0.0421996961308864,0.0870600088650434,0.88,0.96
200,6.66666666666667,0.2,13,28,1,1.02416946882784,0.0784107317640363,0.0241694688278438,0.0782107876698161,0.84,0.97
200,6.66666666666667,0.2,14,24,1,1.03977442055098,0.0564241943419327,0.0397744205509754,0.0574419569286792,0.97,0.99
200,6.66666666666667,0.2,15,21,1,1.02172434936976,0.0472158696643556,0.0217243493697552,0.0472156583232512,0.93,0.98
200,6.66666666666667,0.2,16,17,1,1.0012767900117,0.0504919679170783,0.00127679001170411,0.0499886784306415,0.92,1
200,6.66666666666667,0.2,17,15,1,0.98374505724019,0.0536055066730467,-0.01625494275981,0.0533336747704409,0.94,0.99
200,6.66666666666667,0.2,18,12,1,0.955372406894623,0.0487421390805566,-0.0446275931053766,0.0502463397561301,0.93,0.98
200,6.66666666666667,0.2,19,10,1,1.01119909092293,0.0476225172413857,0.0111990909229334,0.047271711706472,0.92,0.99
200,6.66666666666667,0.2,20,8,1,0.993648370335216,0.035683304575101,-0.00635162966478364,0.0353668147287486,0.93,1
200,6.66666666666667,0.2,21,6,1,0.992159536048365,0.0277921348466713,-0.00784046395163451,0.0275756863731815,0.96,1
200,6.66666666666667,0.2,22,5,1,1.00150827019003,0.0370469472990507,0.00150827019003308,0.0366787527050263,0.98,1
200,6.66666666666667,0.2,23,3,1,1.02468989089208,0.032568459236832,0.0246898908920772,0.0328523653567263,0.96,1
200,6.66666666666667,0.2,24,2,1,0.984778301240875,0.041355071031763,-0.015221698759125,0.041173220434559,0.87,0.99
