"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5,0.2,2,461,1,0.505261281792478,0.434720762645608,-0.494738718207522,0.675139954312774,0.02,0.48
200,5,0.2,3,294,1,0.802995040755259,0.394761802760824,-0.197004959244741,0.429625138700238,0.49,0.69
200,5,0.2,4,211,1,0.867962021409522,0.341887790994123,-0.132037978590478,0.355902940874441,0.68,0.64
200,5,0.2,5,161,1,0.978845230776815,0.212163750397157,-0.0211547692231854,0.210489637154071,0.83,0.76
200,5,0.2,6,127,1,1.0001438613194,0.204115962529988,0.000143861319404914,0.202074823600767,0.83,0.77
200,5,0.2,7,103,1,1.01144863470646,0.165495780467316,0.0114486347064584,0.163971893899284,0.86,0.79
200,5,0.2,8,86,1,0.978456410987087,0.133255595390377,-0.0215435890129133,0.132387165664031,0.91,0.86
200,5,0.2,9,72,1,1.0199702719607,0.127131658866984,0.0199702719606973,0.126259154040499,0.86,0.94
200,5,0.2,10,61,1,0.991507195258398,0.0874809209152784,-0.00849280474160241,0.0866782394385046,0.96,0.92
200,5,0.2,11,51,1,0.997726288372283,0.0892171488522837,-0.00227371162771706,0.0883301471283269,0.89,0.96
200,5,0.2,12,44,1,1.07779397339093,0.0646085883401258,0.0777939733909259,0.0700144047526726,0.9,0.99
200,5,0.2,13,37,1,1.00217018856115,0.0762596258361416,0.00217018856115425,0.0755017392961711,0.91,0.97
200,5,0.2,14,32,1,1.01066186616006,0.083273613151729,0.0106618661600613,0.0825545524102267,0.88,0.96
200,5,0.2,15,27,1,0.990495957438102,0.050715229795505,-0.00950404256189841,0.0502984043225684,0.92,1
200,5,0.2,16,23,1,0.952984051969035,0.0409209048513382,-0.0470159480309654,0.0427221951720753,0.97,1
200,5,0.2,17,19,1,0.9980672968947,0.0597191753667545,-0.00193270310530003,0.0591257189543802,0.92,0.99
200,5,0.2,18,16,1,0.996258601083981,0.0417940457608223,-0.00374139891601855,0.0413901033690629,0.97,0.98
200,5,0.2,19,13,1,1.00931246063752,0.0339538647563646,0.00931246063751834,0.0337010480319263,0.98,1
200,5,0.2,20,11,1,1.02650393560697,0.042467874756441,0.0265039356069718,0.0427456546115351,0.93,0.99
200,5,0.2,21,8,1,1.01116463760203,0.0374737972926978,0.0111646376020251,0.0372237084525554,0.95,1
200,5,0.2,22,6,1,0.973871073437884,0.0393637628979782,-0.026128926562116,0.0396528460722868,0.95,0.99
200,5,0.2,23,4,1,1.03205536267935,0.0427692477242755,0.0320553626793547,0.0433691015235377,0.9,1
200,5,0.2,24,2,1,0.984778301240875,0.041355071031763,-0.015221698759125,0.041173220434559,0.87,0.99
