"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,4.44444444444444,0.8,2,518,10,5.26260834342367,27.6523026419423,-4.73739165657633,49.8186593233219,0.02,0.51
200,4.44444444444444,0.8,3,331,10,8.34092910470006,15.3325353988797,-1.65907089529994,17.9317262805222,0.5,0.83
200,4.44444444444444,0.8,4,237,10,8.77631555406936,12.6399471182261,-1.22368444593064,14.0109512702564,0.7,0.87
200,4.44444444444444,0.8,5,181,10,9.28485361386358,7.29147427642195,-0.715146386136418,7.72999388726172,0.78,0.93
200,4.44444444444444,0.8,6,143,10,9.96369823368471,1.67056712082902,-0.0363017663152903,1.65517926785834,0.83,0.99
200,4.44444444444444,0.8,7,116,10,9.9049084622731,1.46512219622728,-0.0950915377269013,1.45951337481227,0.85,0.99
200,4.44444444444444,0.8,8,96,10,10.0134071764448,0.552426594031483,0.0134071764447725,0.547082080471389,0.87,1
200,4.44444444444444,0.8,9,81,10,10.089138497737,0.43628743651562,0.0891384977370002,0.439870233929272,0.91,1
200,4.44444444444444,0.8,10,68,10,9.92593317850846,1.36701033675739,-0.0740668214915434,1.35882612743567,0.89,0.99
200,4.44444444444444,0.8,11,58,10,10.0654465935648,0.379676511428375,0.0654465935647828,0.380163002923325,0.87,1
200,4.44444444444444,0.8,12,49,10,9.9769024519724,0.314288322656794,-0.0230975480275966,0.311678936155113,0.87,1
200,4.44444444444444,0.8,13,42,10,9.99404697336587,0.304751254112773,-0.00595302663413477,0.301739180097752,0.9,1
200,4.44444444444444,0.8,14,36,10,10.0388202472664,0.215150003311247,0.0388202472663686,0.214505514875957,0.9,1
200,4.44444444444444,0.8,15,30,10,9.98095561154806,0.230845846726854,-0.01904438845194,0.228900076991094,0.89,1
200,4.44444444444444,0.8,16,26,10,9.96473412115543,0.163846742242566,-0.035265878844573,0.163451957030821,0.95,1
200,4.44444444444444,0.8,17,22,10,10.0160183716172,0.181844860821878,0.016018371617152,0.180283000442924,0.92,1
200,4.44444444444444,0.8,18,18,10,10.0160366317033,0.18937392117109,0.0160366317032707,0.187737355515766,0.93,1
200,4.44444444444444,0.8,19,15,10,9.96171578562879,0.170086983724538,-0.0382842143712097,0.169851794957313,0.94,1
200,4.44444444444444,0.8,20,12,10,10.0796025267502,0.136781796494196,0.0796025267502269,0.141750540794274,0.93,1
200,4.44444444444444,0.8,21,9,10,10.0096297809872,0.164914459648707,0.00962978098723433,0.163358047734082,0.94,1
200,4.44444444444444,0.8,22,7,10,10.0060150364908,0.15632709303931,0.00601503649080648,0.154800002772903,0.93,1
200,4.44444444444444,0.8,23,4,10,10.0342333938292,0.144827172702665,0.0342333938291759,0.144550826228702,0.93,1
200,4.44444444444444,0.8,24,2,10,9.99321869383723,0.167444732828053,-0.00678130616276817,0.165816271613046,0.92,1
