"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
300,20,0.5,2,111,1,0.545765907303131,0.8658634858098,-0.454234092696869,1.06353346191985,0.02,0.51
300,20,0.5,3,69,1,0.781949125689709,0.881087811830958,-0.218050874310291,0.919823117500131,0.5,0.53
300,20,0.5,4,48,1,0.669041796184972,0.704740817226125,-0.330958203815028,0.807226741726334,0.64,0.4
300,20,0.5,5,36,1,0.96382113411482,0.557936427746311,-0.0361788658851798,0.553665973805586,0.84,0.53
300,20,0.5,6,27,1,0.973818671010789,0.334274612493347,-0.026181328989211,0.331617328356055,0.86,0.52
300,20,0.5,7,21,1,1.0190107489491,0.33647530213488,0.0190107489491045,0.333471957689137,0.92,0.64
300,20,0.5,8,17,1,0.944707534850043,0.254491516364111,-0.0552924651499572,0.255003857902829,0.92,0.55
300,20,0.5,9,13,1,0.981055929176913,0.190894864461308,-0.0189440708230868,0.189344793636045,0.94,0.66
300,20,0.5,10,11,1,1.00501598242426,0.235642883801656,0.00501598242425816,0.23331161504332,0.91,0.61
300,20,0.5,11,8,1,0.953253904283563,0.184662122955049,-0.0467460957164367,0.185000699190229,0.95,0.66
300,20,0.5,12,6,1,0.978123712133742,0.123284829244773,-0.0218762878662584,0.122530552923133,0.96,0.7
300,20,0.5,13,5,1,0.971731378205825,0.210359091017834,-0.0282686217941747,0.209054615085798,0.88,0.72
300,20,0.5,14,3,1,0.999460537673406,0.138858459511053,-0.000539462326594187,0.137470165935544,0.96,0.78
300,20,0.5,15,2,1,1.05139618727789,0.139694746858731,0.051396187277889,0.140939367456848,0.98,0.77
