"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,8,0.6,2,288,1,0.486439076152731,0.890911445199648,-0.513560923847268,1.14574715325051,0,0.48
200,8,0.6,3,184,1,0.834122867887449,0.901517937676543,-0.165877132112551,0.920017981257663,0.54,0.52
200,8,0.6,4,132,1,0.808739357431581,0.559479980926112,-0.191260642568419,0.590465814512536,0.73,0.45
200,8,0.6,5,101,1,1.05561916688725,0.527187171224725,0.0556191668872503,0.52500879123771,0.83,0.49
200,8,0.6,6,80,1,1.05184434264923,0.50266950287585,0.0518443426492319,0.500330643711823,0.83,0.55
200,8,0.6,7,65,1,0.921588038925354,0.322689679284626,-0.078411961074646,0.325611218131351,0.91,0.5
200,8,0.6,8,54,1,1.06572856823821,0.293266277671451,0.0657285682382109,0.294653859577381,0.93,0.63
200,8,0.6,9,45,1,0.999037016268552,0.23605195772795,-0.000962983731448097,0.233692365488337,0.95,0.6
200,8,0.6,10,38,1,1.1487656099247,0.269135249036667,0.148765609924703,0.288575103242568,0.89,0.69
200,8,0.6,11,32,1,1.08604378551208,0.212634275992666,0.0860437855120781,0.217911466257987,0.94,0.7
200,8,0.6,12,28,1,0.979984431646955,0.204763590707746,-0.0200155683530449,0.203116577777164,0.96,0.6
200,8,0.6,13,24,1,0.988332356138493,0.195113126642081,-0.0116676438615072,0.193298129288939,0.95,0.65
200,8,0.6,14,20,1,0.965258995790937,0.17552815334549,-0.034741004209063,0.174979809185489,0.9,0.7
200,8,0.6,15,17,1,0.960977393505854,0.125425711814881,-0.0390226064941456,0.125694218514329,0.96,0.74
200,8,0.6,16,15,1,1.05861717801756,0.143731074724818,0.0586171780175608,0.145729737536312,0.97,0.78
200,8,0.6,17,12,1,1.06530127003355,0.180831797044122,0.0653012700335489,0.183287734941676,0.97,0.76
200,8,0.6,18,10,1,0.946284745892302,0.130585348399456,-0.0537152541076983,0.132164823439316,0.96,0.75
200,8,0.6,19,8,1,1.03428295650887,0.127696859345835,0.0342829565088667,0.127595211859365,0.95,0.9
200,8,0.6,20,7,1,0.967164594650399,0.158787382937716,-0.0328354053496013,0.158277672952811,0.9,0.79
200,8,0.6,21,5,1,1.05553292524386,0.120064745753717,0.0555329252438601,0.12194800408232,0.93,0.91
200,8,0.6,22,4,1,0.934908603485493,0.118159494521532,-0.0650913965145069,0.121214789476526,0.92,0.8
200,8,0.6,23,3,1,1.02290652547011,0.101940598250178,0.0229065254701071,0.101445901176789,0.97,0.89
200,8,0.6,24,2,1,0.953399594493516,0.0976675786179478,-0.0466004055064838,0.0988625006251371,0.94,0.82
